Date,Adj Close,Close,High,Low,Open,Volume,Predicted_Close
11-08-2010,307.0112,429.0750122,436.5,427.3999939,431,4020248,426.7250061
12-08-2010,305.3297119,426.7250061,428.4500122,423.1000061,428.4500122,2278092,427.2000122
13-08-2010,305.6695862,427.2000122,431.4500122,419,428.5,2589906,427.0499878
16-08-2010,305.5621948,427.0499878,431.2749939,424.3999939,428.5,1319098,425.1000061
17-08-2010,304.1669006,425.1000061,430.5,422,425.0499878,1733196,435.5499878
18-08-2010,311.644165,435.5499878,437.8999939,425,426.5,2888916,436.0249939
19-08-2010,311.9840088,436.0249939,440.4500122,433.6499939,437,2148534,434.4750061
20-08-2010,310.8750305,434.4750061,439.9500122,431.5,434.5,1746396,435.2000122
23-08-2010,311.3936462,435.2000122,437.7250061,428.5249939,430,1049830,435.3500061
24-08-2010,311.5010376,435.3500061,440.9500122,432.5,435,2650474,435.6000061
25-08-2010,311.6799622,435.6000061,440.75,433.1499939,436,2379968,438.25
26-08-2010,313.5760498,438.25,439.5,430.125,437,4204428,428.0249939
27-08-2010,306.2598267,428.0249939,436.5,425.5,436.0499878,1276514,422.8250122
30-08-2010,302.5392151,422.8250122,431.3999939,420.0499878,431.3999939,1558570,421.875
31-08-2010,301.8594666,421.875,423.8500061,415.1000061,420,2447874,429.2000122
01-09-2010,307.1006775,429.2000122,430.5,420,421,2745484,422.0499878
02-09-2010,301.9846497,422.0499878,433.75,420.75,433.75,2758800,418.6499939
03-09-2010,299.5517578,418.6499939,425.75,417.5499878,425,2777970,427.6749878
06-09-2010,306.0093689,427.6749878,428.75,419,419,2287978,435.6749878
07-09-2010,311.7335815,435.6749878,437.4500122,428,429,2484236,439.5249939
08-09-2010,314.4883118,439.5249939,441.4500122,429.4500122,432,4189478,437.3500061
09-09-2010,312.9320374,437.3500061,441.25,435.6749878,441,2938158,439.875
13-09-2010,314.7387695,439.875,444.5,435.3500061,435.6749878,2349410,447.6749878
14-09-2010,320.3198242,447.6749878,449.5,440.1499939,441.5,3071038,457.3999939
15-09-2010,327.2782288,457.3999939,459.7000122,449.5,450,5560394,447.7000122
16-09-2010,320.3377686,447.7000122,456.7250061,432.25,454,2334264,456.8999939
